Out.DiameterMsg._isRetransmitted = FALSE
Out.DiameterMsg._isTraced = <hidden>

260717 15:49:24.204| dbg| SctpTrans  | Diameter 1 | Received message (DiameterMessageType::ServerAssignmentResp) from: 192.168.11.135:3868:
In.DiameterMsg._msgId._hopByHopId = 1784285337
In.DiameterMsg._msgId._endToEndId = 1784285337
In.DiameterMsg._value._sessionId = 601F9D4F0B6E44A39AF47F90E0784922
In.DiameterMsg._value._vendorSpecificAppId = VendorId: 10415, AppId: 16777216
In.DiameterMsg._value._result = DiameterBaseResultCode::Success
In.DiameterMsg._value._authSessionState = NoStateMaintained
In.DiameterMsg._value._originHostAndRealm = Host: hss.iskratechno, Realm: iskratechno
In.DiameterMsg._value._userName = 001011001002056@ims.it.ru
In.DiameterMsg._value._userData = <?xml version="1.0" encoding="UTF-8"?>
          <IMSSubscription>
            <PrivateID>001011001002056@ims.it.ru</PrivateID>
            <ServiceProfile>
              <PublicIdentity>
                <BarringIndication>1</BarringIndication>
                <Identity>sip:001011001002056@ims.it.ru</Identity>
              </PublicIdentity>
              <PublicIdentity>
                <Identity>sip:+3862056@ims.it.ru</Identity>
              </PublicIdentity>
              <PublicIdentity>
                <Identity>tel:+3862056</Identity>
              </PublicIdentity>
              <InitialFilterCriteria>
                <Priority>1</Priority>
                <TriggerPoint>
                  <ConditionTypeCNF>1</ConditionTypeCNF>
                  <SPT>
                    <ConditionNegated>0</ConditionNegated>
                    <Group>0</Group>
                    <Method>INVITE</Method>
                  </SPT>
                  <SPT>
                    <ConditionNegated>0</ConditionNegated>
                    <Group>0</Group>
                    <Method>REGISTER</Method>
                  </SPT>
                </TriggerPoint>
                <ApplicationServer>
                  <ServerName>sip:tas2.ims.it.ru</ServerName>
                  <DefaultHandling>0</DefaultHandling>
                  <ServiceInfo>call service</ServiceInfo>
                </ApplicationServer>
              </InitialFilterCriteria>
            </ServiceProfile>
          </IMSSubscription>
In.DiameterMsg._appId = _3GppCx(16777216)
In.DiameterMsg._isRetransmitted = FALSE
In.DiameterMsg._isTraced = <hidden>

260717 15:49:24.204| dbg| RegistrMng |            | Process Diameter msg: DiameterMessageType::ServerAssignmentResp
260717 15:49:24.204| dbg| UasTransMng|            | Changing transaction state: Branch: z9hG4bK-1646694-1-2, Method: REGISTER from: TransactionState::Trying to: TransactionState::Completed
260717 15:49:24.204| dbg| UasTransMng|            | Starting Timer J for transaction: Branch: z9hG4bK-1646694-1-2, Method: REGISTER
260717 15:49:24.204| dbg| SipIfaceThr|            | SIP message to send to: 192.168.11.134:5061, transport: Udp:
Out.SipResponse._flags = UserId: 0, TransactionTimeoutSec: <Unknown>, IsTraced: 0
Out.SipResponse._head._statusLine = StatusCode: OK(200), ReasonPhrase: 
Out.SipResponse._head._via.0 = SentProtocol: Name: SIP, Version: 2.0, Transport: Udp, SentBy: icscf.ims.it.ru:5065, Branch: z9hG4bK-1646694-1-2, Received: <Unknown>, Rport: <Unknown>, GenericParams: sz: 0 :
Out.SipResponse._head._via.1 = SentProtocol: Name: SIP, Version: 2.0, Transport: Udp, SentBy: 192.168.35.187:5060, Branch: z9hG4bKfpdurv10dgfr1iu8cb00.1, Received: <Unknown>, Rport: <Unknown>, GenericParams: sz: 0 :
Out.SipResponse._head._via.2 = SentProtocol: Name: SIP, Version: 2.0, Transport: Udp, SentBy: 192.168.10.25:5060, Branch: z9hG4bK4132783461, Received: <Unknown>, Rport: <Unknown>, GenericParams: sz: 0 :
Out.SipResponse._head._callId = 2///1-1646694@192.168.11.134
Out.SipResponse._head._cSeq = Number: 2, Method: REGISTER
Out.SipResponse._head._from = DisplayName: <Unknown>, Uri: Uri: sip:001011001002056@ims.it.ru, Parameters: , Headers: , Tag: 16466942, GenericParams: sz: 0 :
Out.SipResponse._head._to = DisplayName: <Unknown>, Uri: Uri: sip:001011001002056@ims.it.ru, Parameters: , Headers: , Tag: <Unknown>, GenericParams: sz: 0 :
Out.SipResponse._head._contact = Type: ContactParamList, Value: sz: 1 : DisplayName: <Unknown>, SipUri: Uri: sip:192.168.35.187:5060, Parameters: , Headers: , Params: Expires: 15
Out.SipResponse._head._serviceRoute.0 = Uri: sip:originating@scscf.sip, Parameters: lr, Headers: 
Out.SipResponse._head._pAssociatedUri.0 = Uri: sip:+3862056@ims.it.ru, Parameters: , Headers: 
Out.SipResponse._head._pAssociatedUri.1 = Uri: tel:+3862056
Out.SipResponse._body._data = 

260717 15:49:25.079| dbg| StarterConn|            | Start connect to: 127.0.0.1:11533
260717 15:49:25.079| ERR| StarterConn|            | Connect failed: Connection refused
260717 15:49:25.079| dbg| StarterConn|            | Connection failed. Try to reconnect in 1 seconds 
260717 15:49:25.989| dbg| AlarmClrCon|            | Start connect to: 127.0.0.1:11536
260717 15:49:25.990| ERR| AlarmClrCon|            | Connect failed: Connection refused
260717 15:49:25.990| dbg| AlarmClrCon|            | Will try to connect in 5 sec
260717 15:49:26.080| dbg| StarterConn|            | Start connect to: 127.0.0.1:11533
260717 15:49:26.081| ERR| StarterConn|            | Connect failed: Connection refused
260717 15:49:26.081| dbg| StarterConn|            | Connection failed. Try to reconnect in 1 seconds 
260717 15:49:27.085| dbg| StarterConn|            | Start connect to: 127.0.0.1:11533
260717 15:49:27.086| ERR| StarterConn|            | Connect failed: Connection refused
260717 15:49:27.088| dbg| StarterConn|            | Connection failed. Try to reconnect in 1 seconds 
260717 15:49:28.090| dbg| StarterConn|            | Start connect to: 127.0.0.1:11533
260717 15:49:28.090| ERR| StarterConn|            | Connect failed: Connection refused
260717 15:49:28.090| dbg| StarterConn|            | Connection failed. Try to reconnect in 1 seconds 
260717 15:49:29.091| dbg| StarterConn|            | Start connect to: 127.0.0.1:11533
260717 15:49:29.091| ERR| StarterConn|            | Connect failed: Connection refused
260717 15:49:29.091| dbg| StarterConn|            | Connection failed. Try to reconnect in 1 seconds 
260717 15:49:30.092| dbg| StarterConn|            | Start connect to: 127.0.0.1:11533
260717 15:49:30.093| ERR| StarterConn|            | Connect failed: Connection refused
260717 15:49:30.093| dbg| StarterConn|            | Connection failed. Try to reconnect in 1 seconds 
260717 15:49:30.993| dbg| AlarmClrCon|            | Start connect to: 127.0.0.1:11536
260717 15:49:30.993| ERR| AlarmClrCon|            | Connect failed: Connection refused
260717 15:49:30.993| dbg| AlarmClrCon|            | Will try to connect in 5 sec
260717 15:49:31.095| dbg| StarterConn|            | Start connect to: 127.0.0.1:11533
260717 15:49:31.096| ERR| StarterConn|            | Connect failed: Connection refused
260717 15:49:31.096| dbg| StarterConn|            | Connection failed. Try to reconnect in 1 seconds 
260717 15:49:32.099| dbg| StarterConn|            | Start connect to: 127.0.0.1:11533
260717 15:49:32.099| ERR| StarterConn|            | Connect failed: Connection refused
260717 15:49:32.099| dbg| StarterConn|            | Connection failed. Try to reconnect in 1 seconds 
260717 15:49:33.099| dbg| StarterConn|            | Start connect to: 127.0.0.1:11533
260717 15:49:33.100| ERR| StarterConn|            | Connect failed: Connection refused
260717 15:49:33.100| dbg| StarterConn|            | Connection failed. Try to reconnect in 1 seconds 
260717 15:49:34.104| dbg| StarterConn|            | Start connect to: 127.0.0.1:11533
260717 15:49:34.105| ERR| StarterConn|            | Connect failed: Connection refused
260717 15:49:34.105| dbg| StarterConn|            | Connection failed. Try to reconnect in 1 seconds 
260717 15:49:34.118| dbg| UasTransMng|            | Timer J fired for transaction: Branch: z9hG4bK-1646694-1-2, Method: REGISTER
260717 15:49:34.118| dbg| UasTransMng|            | Changing transaction state: Branch: z9hG4bK-1646694-1-2, Method: REGISTER from: TransactionState::Completed to: TransactionState::Terminated
260717 15:49:34.118| dbg| UasTransMng|            | Timer J fired for transaction: Branch: z9hG4bK-1646694-1-0, Method: REGISTER
260717 15:49:34.118| dbg| UasTransMng|            | Changing transaction state: Branch: z9hG4bK-1646694-1-0, Method: REGISTER from: TransactionState::Completed to: TransactionState::Terminated
260717 15:49:35.105| dbg| StarterConn|            | Start connect to: 127.0.0.1:11533
260717 15:49:35.106| ERR| StarterConn|            | Connect failed: Connection refused
260717 15:49:35.106| dbg| StarterConn|            | Connection failed. Try to reconnect in 1 seconds 
260717 15:49:36.000| dbg| AlarmClrCon|            | Start connect to: 127.0.0.1:11536
260717 15:49:36.002| ERR| AlarmClrCon|            | Connect failed: Connection refused
260717 15:49:36.002| dbg| AlarmClrCon|            | Will try to connect in 5 sec
260717 15:49:36.111| dbg| StarterConn|            | Start connect to: 127.0.0.1:11533
260717 15:49:36.111| ERR| StarterConn|            | Connect failed: Connection refused
260717 15:49:36.111| dbg| StarterConn|            | Connection failed. Try to reconnect in 1 seconds 
260717 15:49:37.112| dbg| StarterConn|            | Start connect to: 127.0.0.1:11533
260717 15:49:37.113| ERR| StarterConn|            | Connect failed: Connection refused
260717 15:49:37.113| dbg| StarterConn|            | Connection failed. Try to reconnect in 1 seconds 
260717 15:49:38.126| dbg| StarterConn|            | Start connect to: 127.0.0.1:11533
260717 15:49:38.126| ERR| StarterConn|            | Connect failed: Connection refused
260717 15:49:38.126| dbg| StarterConn|            | Connection failed. Try to reconnect in 1 seconds 
260717 15:49:39.131| dbg| StarterConn|            | Start connect to: 127.0.0.1:11533
260717 15:49:39.132| ERR| StarterConn|            | Connect failed: Connection refused
260717 15:49:39.132| dbg| StarterConn|            | Connection failed. Try to reconnect in 1 seconds 
260717 15:49:40.135| dbg| StarterConn|            | Start connect to: 127.0.0.1:11533
260717 15:49:40.136| ERR| StarterConn|            | Connect failed: Connection refused
260717 15:49:40.136| dbg| StarterConn|            | Connection failed. Try to reconnect in 1 seconds 
260717 15:49:41.003| dbg| AlarmClrCon|            | Start connect to: 127.0.0.1:11536
260717 15:49:41.003| ERR| AlarmClrCon|            | Connect failed: Connection refused
260717 15:49:41.003| dbg| AlarmClrCon|            | Will try to connect in 5 sec
260717 15:49:41.136| dbg| StarterConn|            | Start connect to: 127.0.0.1:11533
260717 15:49:41.137| ERR| StarterConn|            | Connect failed: Connection refused
260717 15:49:41.137| dbg| StarterConn|            | Connection failed. Try to reconnect in 1 seconds 
260717 15:49:42.139| dbg| StarterConn|            | Start connect to: 127.0.0.1:11533
260717 15:49:42.139| ERR| StarterConn|            | Connect failed: Connection refused
260717 15:49:42.139| dbg| StarterConn|            | Connection failed. Try to reconnect in 1 seconds 
260717 15:49:43.142| dbg| StarterConn|            | Start connect to: 127.0.0.1:11533
260717 15:49:43.142| ERR| StarterConn|            | Connect failed: Connection refused
260717 15:49:43.142| dbg| StarterConn|            | Connection failed. Try to reconnect in 1 seconds 
260717 15:49:43.622| dbg| RegistrMng |            | Perform SAR DiameterServerAssignmentType::TimeoutDeregistration for IMPU: sip:001011001002056@ims.it.ru
260717 15:49:43.623| dbg| SctpTrans  | Diameter 1 | Sending message (DiameterMessageType::ServerAssignmentReq) to: 192.168.11.135:3868:
Out.DiameterMsg._msgId._hopByHopId = 1784285338
Out.DiameterMsg._msgId._endToEndId = 1784285338
Out.DiameterMsg._value._sessionId = 6557C20830B14744A436D5CF85C5254E
Out.DiameterMsg._value._vendorSpecificAppId = VendorId: 10415, AppId: 16777216
Out.DiameterMsg._value._authSessionState = NoStateMaintained
Out.DiameterMsg._value._originHostAndRealm = Host: scscf.iskratechno, Realm: iskratechno
Out.DiameterMsg._value._destinationHost = hss.iskratechno
Out.DiameterMsg._value._destinationRealm = iskratechno
Out.DiameterMsg._value._publicIdentity.0 = sip:001011001002056@ims.it.ru
Out.DiameterMsg._value._userName = 001011001002056@ims.it.ru
Out.DiameterMsg._value._serverName = scscf.sip
Out.DiameterMsg._value._serverAssignmentType = DiameterServerAssignmentType::TimeoutDeregistration
Out.DiameterMsg._value._userDataAlreadyAvailable = DiameterUserDataAlreadyAvailable::UserDataAlreadyAvailable
Out.DiameterMsg._appId = _3GppCx(16777216)
Out.DiameterMsg._isRetransmitted = FALSE
Out.DiameterMsg._isTraced = <hidden>

260717 15:49:43.624| dbg| RegistrMng |            | Delete registration for IMPU: sip:001011001002056@ims.it.ru
260717 15:49:43.624| dbg| RegistrMng |            | Delete registration for associated IMPU: sip:+3862056@ims.it.ru
260717 15:49:43.624| dbg| RegistrMng |            | Delete registration for associated IMPU: tel:+3862056
260717 15:49:44.143| dbg| StarterConn|            | Start connect to: 127.0.0.1:11533
260717 15:49:44.144| ERR| StarterConn|            | Connect failed: Connection refused
260717 15:49:44.144| dbg| StarterConn|            | Connection failed. Try to reconnect in 1 seconds 
260717 15:49:45.145| dbg| StarterConn|            | Start connect to: 127.0.0.1:11533
260717 15:49:45.145| ERR| StarterConn|            | Connect failed: Connection refused
260717 15:49:45.145| dbg| StarterConn|            | Connection failed. Try to reconnect in 1 seconds 
260717 15:49:46.005| dbg| AlarmClrCon|            | Start connect to: 127.0.0.1:11536
260717 15:49:46.006| ERR| AlarmClrCon|            | Connect failed: Connection refused
260717 15:49:46.006| dbg| AlarmClrCon|            | Will try to connect in 5 sec
260717 15:49:46.147| dbg| StarterConn|            | Start connect to: 127.0.0.1:11533
260717 15:49:46.147| ERR| StarterConn|            | Connect failed: Connection refused
260717 15:49:46.147| dbg| StarterConn|            | Connection failed. Try to reconnect in 1 seconds 
260717 15:49:46.877| dbg| DiamTransM |            | On transaction timeout (remote IP and port: hss.iskratechno, end-to-end id: 1784285338)
260717 15:49:46.877| dbg| RegistrMng |            | Process Diameter msg: DiameterMessageType::ServerAssignmentResp
260717 15:49:47.148| dbg| StarterConn|            | Start connect to: 127.0.0.1:11533
260717 15:49:47.148| ERR| StarterConn|            | Connect failed: Connection refused
260717 15:49:47.148| dbg| StarterConn|            | Connection failed. Try to reconnect in 1 seconds 
260717 15:49:48.154| dbg| StarterConn|            | Start connect to: 127.0.0.1:11533
260717 15:49:48.154| ERR| StarterConn|            | Connect failed: Connection refused
260717 15:49:48.154| dbg| StarterConn|            | Connection failed. Try to reconnect in 1 seconds 
260717 15:49:49.159| dbg| StarterConn|            | Start connect to: 127.0.0.1:11533
260717 15:49:49.160| ERR| StarterConn|            | Connect failed: Connection refused
260717 15:49:49.160| dbg| StarterConn|            | Connection failed. Try to reconnect in 1 seconds 
260717 15:49:50.160| dbg| StarterConn|            | Start connect to: 127.0.0.1:11533
260717 15:49:50.161| ERR| StarterConn|            | Connect failed: Connection refused
260717 15:49:50.161| dbg| StarterConn|            | Connection failed. Try to reconnect in 1 seconds 
260717 15:49:51.010| dbg| AlarmClrCon|            | Start connect to: 127.0.0.1:11536
260717 15:49:51.011| ERR| AlarmClrCon|            | Connect failed: Connection refused
260717 15:49:51.011| dbg| AlarmClrCon|            | Will try to connect in 5 sec
260717 15:49:51.162| dbg| StarterConn|            | Start connect to: 127.0.0.1:11533
260717 15:49:51.162| ERR| StarterConn|            | Connect failed: Connection refused
260717 15:49:51.162| dbg| StarterConn|            | Connection failed. Try to reconnect in 1 seconds 
260717 15:49:52.163| dbg| StarterConn|            | Start connect to: 127.0.0.1:11533
260717 15:49:52.163| ERR| StarterConn|            | Connect failed: Connection refused
260717 15:49:52.163| dbg| StarterConn|            | Connection failed. Try to reconnect in 1 seconds 
260717 15:49:53.164| dbg| StarterConn|            | Start connect to: 127.0.0.1:11533
260717 15:49:53.164| ERR| StarterConn|            | Connect failed: Connection refused
260717 15:49:53.164| dbg| StarterConn|            | Connection failed. Try to reconnect in 1 seconds 
260717 15:49:54.165| dbg| StarterConn|            | Start connect to: 127.0.0.1:11533
260717 15:49:54.165| ERR| StarterConn|            | Connect failed: Connection refused
260717 15:49:54.165| dbg| StarterConn|            | Connection failed. Try to reconnect in 1 seconds 
260717 15:49:55.166| dbg| StarterConn|            | Start connect to: 127.0.0.1:11533
260717 15:49:55.166| ERR| StarterConn|            | Connect failed: Connection refused
260717 15:49:55.166| dbg| StarterConn|            | Connection failed. Try to reconnect in 1 seconds 
260717 15:49:56.021| dbg| AlarmClrCon|            | Start connect to: 127.0.0.1:11536
260717 15:49:56.021| ERR| AlarmClrCon|            | Connect failed: Connection refused
